image_path,generated_text,ground_truths
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
7099.jpg,"a picture of a man sits on a wooden bench surrounded by tall trees, using his laptop while wearing black pants","['Someone sits on a wooden chair in a leafy urban park.', 'Someone sits alone at a park bench.', 'He is sitting on a bench beneath some trees in full leaf.', ""He's sitting in the middle of three chairs in a park."", ""He's sitting on a park bench in dappled shade, wearing an olive-green vest that exposes the chain around his neck and the tattoos on his arm."", 'Someone is sitting on a wooden chair in the shade of trees with mishapen trunks.', 'Sitting in the shade he wears an army green tank top that exposes his black tattoos on his upper arms.', 'Someone sits on a park bench, in the sunshine.', 'Someone is sitting on a chair in a sun-dappled area of a park.', 'Seated in a chair between two other chairs. Behind him, foliage and tall trees.']"
9412.jpg,"a picture of a bearded man with a gray beard and large nose talks on a cell phone while wearing a silver ring on his hand his brown eyes and dark eyebrows are visible, as well as","['Someone frowns.', 'He looks up, frowning.', 'He frowns.', 'Knits his eyebrows.']"
9412.jpg,"a picture of a bearded man with a gray beard and large nose talks on a cell phone while wearing a silver ring on his hand his brown eyes and dark eyebrows are visible, as well as","['Someone frowns.', 'He looks up, frowning.', 'He frowns.', 'Knits his eyebrows.']"
9412.jpg,"a picture of a bearded man with a gray beard and large nose talks on a cell phone while wearing a silver ring on his hand his brown eyes and dark eyebrows are visible, as well as","['Someone frowns.', 'He looks up, frowning.', 'He frowns.', 'Knits his eyebrows.']"
9412.jpg,"a picture of a bearded man with a gray beard and large nose talks on a cell phone while wearing a silver ring on his hand his brown eyes and dark eyebrows are visible, as well as","['Someone frowns.', 'He looks up, frowning.', 'He frowns.', 'Knits his eyebrows.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
10445.jpg,a picture of a woman with long brown hair and a black scarf brushes her teeth with a white toothbrush while wearing a silver ring on her hand her open mouth reveals a small nose and brown,"['A woman with tightly curled brunette hair holds a pencil to her mouth.', 'A young woman looks tired and bites on the end of a pencil.', 'A girl with ringletted auburn hair, heaves a sigh and chews on her pencil.', 'A young woman of about twenty has long red hair that hangs loose in ringlets. She chews a pencil.', 'A young woman with springy red-brown curls.', 'A curly haired woman bites the end of a pencil.', 'A girl in her early twenties with thick curly red hair.', 'A young woman with crinkly red hair chews a pencil.', 'A young woman chewing a pencil. She has long, curly auburn hair.', 'With foliage in the background, a young woman with long, curly, red hair brings a pencil end to her lips.']"
